873,1000-0000-2230-51010-300,Teacher,Salaries,,"70,548.00","74,103.00","75,935.00","76,135.08",0.00,0.00,0.00,0.00,0.00%
874,1000-0000-2230-51180-300,Support,Salaries,,"19,510.00","34,005.77","28,704.00","36,247.68",0.00,0.00,0.00,0.00,0.00%
875,1000-0000-2230-52000-300,Teacher,Benefits,,0.00,0.00,0.00,0.00,0.00,728.38,0.00,0.00,0.00%
876,1000-0000-2230-52010-300,Teacher,Benefits,,"24,011.00","19,441.72","19,717.00","19,851.70",0.00,0.00,0.00,0.00,0.00%
877,1000-0000-2230-52080-300,SUPPORT,BENEFITS,,"4,789.00","8,788.16","10,005.00","12,879.91",0.00,0.00,0.00,0.00,0.00%
878,1000-0000-2230-52310-300,Retirement,,,"2,801.00","2,941.91","3,159.00","3,284.95",0.00,0.00,0.00,0.00,0.00%
879,1000-0000-2230-54320-300,Tech,Repairs/Maint,,"1,689.00","1,211.00","1,740.00",0.00,"5,000.00",64.08,0.00,"-5,000.00",-100.00%
880,1000-0000-2230-54330-300,Software,,,200.00,"4,875.00",200.00,0.00,0.00,0.00,0.00,0.00,0.00%
881,1000-0000-2230-56500-300,Supplies,,,700.00,129.00,700.00,0.00,0.00,0.00,0.00,0.00,0.00%
882,1000-0000-2230-57340-300,Equipment,,,"145,080.00","138,704.55","146,072.00","174,162.00","32,544.00","40,580.56",0.00,"-32,544.00",-100.00%
,,,,Totals,"269,328.00","284,200.11","286,232.00","322,561.32","37,544.00","41,373.02",0.00,"-37,544.00",-100.00%
883,Cost Center:,900 - SYSTEM,WIDE,,,,,,,,,,
884,1000-0000-2230-51040-900,Technology,Director Salary,,"81,402.00","95,077.60","88,044.00","88,394.06","91,214.00","217,314.07","94,771.00","3,557.00",3.90%
885,1000-0000-2230-51180-900,Support,Wages,,"46,000.00","98,821.95","62,525.00","107,178.33","192,188.00","222,276.53","250,031.96","57,843.96",30.10%
886,1000-0000-2230-52040-900,Benefits,,,"28,488.00","18,460.54","35,966.00","15,881.16","31,981.00","7,785.89","17,131.48","-14,849.52",-46.43%
887,1000-0000-2230-52080-900,Benefits,,,"25,946.00","23,504.70","20,979.00","33,123.77","77,237.00","49,431.62","106,459.32","29,222.32",37.83%
888,1000-0000-2230-52340-900,Retirement,,,0.00,0.00,0.00,0.00,"9,248.00",0.00,"9,248.00",0.00,0.00%
889,1000-0000-2230-53000-900,Purchased,Professional,,"6,000.00","4,315.45","3,450.00","4,671.35","3,400.00","1,000.00","3,400.00",0.00,0.00%
890,1000-0000-2230-54320-900,Tech,Repairs/Maintenance,,0.00,0.00,0.00,0.00,"10,441.00","1,153.13",0.00,"-10,441.00",-100.00%
891,1000-0000-2230-54330-900,Software,,,0.00,0.00,0.00,0.00,"1,200.00","1,000.00","1,200.00",0.00,0.00%
892,1000-0000-2230-55000-900,Other,Purchased Services,,"32,342.00","39,398.08","26,304.00","27,651.73","30,085.00","20,431.00","60,432.00","30,347.00",100.87%
893,1000-0000-2230-55800-900,Travel,,,"3,000.00","3,189.95","8,070.00","1,438.80","7,530.00",0.00,"7,530.00",0.00,0.00%
894,1000-0000-2230-56500-900,Computer,Materials,,0.00,0.00,0.00,0.00,"4,200.00",688.45,"4,200.00",0.00,0.00%
895,1000-0000-2230-57340-900,EQUIPMENT,,,"205,690.00","199,961.98","205,690.00","280,132.32","276,525.00","-13,518.32","276,525.00",0.00,0.00%
896,1000-0000-2230-58100-900,Dues and,Fees,,0.00,0.00,0.00,0.00,150.00,170.00,150.00,0.00,0.00%
,,,,Totals,"428,868.00","482,730.25","451,028.00","558,471.52","735,399.00","507,732.37","831,078.76","95,679.76",13.01%
897,Function: 2240 - ACADEMIC,STUDENT,ASSESSMENT,,,,,,,,,,
898,Cost Center:,900 - SYSTEM,WIDE,,,,,,,,,,
899,1000-0000-2240-53000-900,Purchased,Professional,,"17,290.00","16,900.00","17,290.00","17,100.00","17,290.00","17,400.00","6,331.00","-10,959.00",-63.38%
,,,,Totals,"17,290.00","16,900.00","17,290.00","17,100.00","17,290.00","17,400.00","6,331.00","-10,959.00",-63.38%
900,Function: 2290 - OTH,SUPPORT SVCS,,,,,,,,,,,
901,Cost Center:,300 - FREEPORT,HIGH SCHOOL,,,,,,,,,,
902,1000-0000-2290-51060-300,Outreach,Coordinator Salary,,0.00,0.00,0.00,0.00,0.00,0.00,"58,553.93","58,553.93",100.00%
903,1000-0000-2290-52060-300,Outreach,Coordinator,Benefits,0.00,0.00,0.00,0.00,0.00,0.00,"24,602.67","24,602.67",100.00%
,,,,Totals,0.00,0.00,0.00,0.00,0.00,0.00,"83,156.60","83,156.60",100.00%
,,,,Article 5 Totals,"3,436,203.00","3,223,736.00","3,567,564.00","3,314,224.25","3,160,872.00","2,654,895.55","3,458,441.14","297,569.14",9.41%
,,,,,,,20 of 27,,,,,,
,,,,Total,Budget Total Activity,Total Budget,Total Activity,Total Budget,YTD Activity,FY22 V1.2,$,Diff %,Diff
Article 6 - SYSTEM,ADMINISTRATION,,,,,,,,,,,,
904,Function:,2310 - BOARD,OF DIRECTORS,,,,,,,,,,
905,,Cost Center:,900 - SYSTEM WIDE,,,,,,,,,,
906,1000-0000-2310-51500-900,,Stipends,,"8,000.00","6,500.00","8,000.00","5,450.00","8,000.00","2,784.04","8,000.00",0.00,0.00%
907,1000-0000-2310-52000-900,,Board Stipend,Benefits,0.00,524.44,0.00,445.11,700.00,96.55,700.00,0.00,0.00%
908,1000-0000-2310-52200-900,,Benefits,,700.00,0.00,700.00,0.00,0.00,0.00,0.00,0.00,0.00%
909,1000-0000-2310-53400-900,,Professional,Services,"96,000.00","9,521.56","96,000.00","22,239.12","57,000.00","3,004.49","57,000.00",0.00,0.00%
910,1000-0000-2310-55200-900,,Insurance,,"14,917.00","16,651.15","17,983.00","16,687.65","18,357.00","24,611.00","29,533.20","11,176.20",60.88%
911,1000-0000-2310-55800-900,,Committee Travel,,300.00,0.00,300.00,0.00,300.00,0.00,300.00,0.00,0.00%
912,1000-0000-2310-56000-900,,Supplies,,300.00,"2,951.89",300.00,478.11,300.00,360.00,300.00,0.00,0.00%
913,1000-0000-2310-58100-900,,Dues & Fees,,"6,670.00",582.00,"6,670.00","5,443.00","6,670.00","5,186.00","6,670.00",0.00,0.00%
,,,,Totals,"126,887.00","36,731.04","129,953.00","50,742.99","91,327.00","36,042.08","102,503.20","11,176.20",12.24%
914,Function:,2320 -,SUPERINTENDENTS OFFICE,,,,,,,,,,
915,,Cost Center:,900 - SYSTEM WIDE,,,,,,,,,,
916,1000-0000-2320-51040-900,,Superintendent's,Salary,"177,615.00","184,721.16","192,110.00","190,725.34","197,591.00","219,566.57","202,837.28","5,246.28",2.66%
917,1000-0000-2320-51180-900,,Support Wages,,"67,300.00","68,982.94","70,708.00","70,363.02","73,178.00","82,886.63","74,285.74","1,107.74",1.51%
918,1000-0000-2320-52000-900,,Benefits,,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00%
919,1000-0000-2320-52040-900,,Superintendent,Benefits,"37,363.00","31,004.58","33,968.00","32,224.81","32,951.00","20,076.49","38,912.06","5,961.06",18.09%
920,1000-0000-2320-52080-900,,Support Benefits,,"22,686.00","21,460.40","20,979.00","21,453.89","22,322.00","14,215.85","22,230.30",-91.70,-0.41%
921,1000-0000-2320-52340-900,,Retirement,,"7,334.00","7,333.30","7,992.00","7,952.88","8,252.00","3,145.04","8,794.20",542.20,6.57%
922,1000-0000-2320-53400-900,,Professional,Services,"50,000.00","88,040.76","50,000.00","111,196.02","117,550.00","28,240.16","117,550.00",0.00,0.00%
923,1000-0000-2320-54330-900,,Software Repairs,& Maintenance,"70,000.00","82,138.25","70,000.00","21,535.05","79,150.00","51,823.51","92,635.00","13,485.00",17.04%
924,1000-0000-2320-54430-900,,Rental/Leases,,0.00,0.00,0.00,"3,030.50",0.00,264.00,0.00,0.00,0.00%
925,1000-0000-2320-55310-900,,Postage,,"6,700.00","6,803.52","7,370.00","6,951.53","7,370.00","2,974.01","7,370.00",0.00,0.00%
926,1000-0000-2320-55320-900,,Telephone,,0.00,0.00,0.00,350.80,0.00,0.00,0.00,0.00,0.00%
927,1000-0000-2320-55400-900,,Advertising,,"15,000.00","2,126.50","6,000.00",198.27,"6,000.00","1,239.37","6,000.00",0.00,0.00%
928,1000-0000-2320-55800-900,,Travel,,"3,200.00","1,328.00","1,500.00","2,548.26","1,500.00",19.67,"1,500.00",0.00,0.00%
929,1000-0000-2320-56000-900,,Supplies,,"10,000.00","10,010.51","14,000.00","7,829.53","14,000.00","6,090.49","14,000.00",0.00,0.00%
930,1000-0000-2320-56400-900,,Books,,300.00,338.95,300.00,40.00,300.00,506.25,300.00,0.00,0.00%
931,1000-0000-2320-57340-900,,Technology,Equipment,"2,000.00","5,964.02","2,000.00","-8,136.04","2,000.00",557.90,"2,000.00",0.00,0.00%
932,1000-0000-2320-58100-900,,Dues and Fees,,"11,500.00","26,786.04","11,500.00","9,055.03","11,500.00","10,534.80","11,500.00",0.00,0.00%
933,1000-0000-2320-59000-900,,Aspirations /,Miscellaneous,"12,172.00","6,118.62","12,172.00","5,000.00","12,172.00",0.00,"12,172.00",0.00,0.00%
,,,,Totals,"493,170.00","543,157.55","500,599.00","482,319.89","585,836.00","442,140.74","612,086.58","26,250.58",4.48%
934,Function:,2500 - CENTRAL,SERVICES,,,,,,,,,,
935,,Cost Center:,900 - SYSTEM WIDE,,,,,,,,,,
936,1000-0000-2500-51040-900,,Administrator,Salary,"93,600.00","97,344.00","102,211.00","99,948.36","106,708.00","124,534.54","117,350.00","10,642.00",9.97%
937,1000-0000-2500-51180-900,,Salaries,,"114,193.00","122,867.66","121,288.00","157,762.30","143,853.00","116,935.38","163,079.00","19,226.00",13.37%
938,1000-0000-2500-52040-900,,Admin Benefits,,"36,733.00","30,730.99","33,757.00","20,441.32","20,557.00","5,888.42","11,052.36","-9,504.64",-46.24%
939,1000-0000-2500-52080-900,,Benefits,,"59,068.00","58,502.71","57,790.00","43,718.08","49,611.00","25,897.78","46,428.54","-3,182.46",-6.41%
940,1000-0000-2500-52340-900,,Retirement,,0.00,0.00,0.00,0.00,"10,819.00",0.00,"10,819.00",0.00,0.00%
941,1000-0000-2500-55800-900,,Travel,,0.00,0.00,0.00,0.00,"1,000.00",0.00,"1,000.00",0.00,0.00%
942,1000-0000-2500-55810-900,,Travel,,"1,000.00",223.19,"1,000.00",380.09,0.00,0.00,0.00,0.00,0.00%
943,1000-0000-2500-58100-900,,Dues and Fees,,"3,500.00","3,839.35","3,500.00","4,254.97","3,500.00",0.00,"3,500.00",0.00,0.00%
944,1000-0000-2500-59000-900,,Outstanding,Checks Clearing Acct,0.00,232.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00%
945,1000-0000-2500-59500-900,,Special Items,,0.00,"361,387.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00%
,,,,Totals,"308,094.00","675,127.62","319,546.00","326,505.12","336,048.00","273,256.12","353,228.90","17,180.90",5.11%
,,,,Article 6 Totals,"928,151.00","1,255,016.21","950,098.00","859,568.00","1,013,211.00","751,438.94","1,067,818.68","54,607.68",5.39%
,,,,,,,21 of 27,,,,,,
,,,,Total,Budget Total Activity,Total Budget,Total Activity,Total Budget,YTD Activity,FY22 V1.2,$,Diff %,Diff
Article 7 - SCHOOL ADMINISTRATION,,,,,,,,,,,,,
946,Function: 2400 -,SCHOOL,ADMINISTRATION,,,,,,,,,,
947,,Cost Center:,010 - DURHAM,COMMUNITY,,,,,,,,,
948,1000-0000-2400-51040-010,,Admin Salary,,"190,227.00","197,836.08","205,749.00","206,448.92","212,027.00","236,923.37","220,296.00","8,269.00",3.90%
949,1000-0000-2400-51180-010,,Support Wages,,"66,096.00","69,272.56","71,474.00","70,847.07","71,645.00","83,448.36","81,602.26","9,957.26",13.90%
950,1000-0000-2400-52040-010,,Admin Benefits,,"53,422.00","49,668.28","56,095.00","51,003.43","58,445.00","48,671.38","50,599.21","-7,845.79",-13.42%
951,1000-0000-2400-52080-010,,Support Benefits,,"17,040.00","15,211.13","15,631.00","16,166.35","28,099.00","17,925.23","20,671.89","-7,427.11",-26.43%
952,1000-0000-2400-52340-010,,Retirement,,"7,786.00","7,854.08","8,559.00","8,559.20","8,854.00","3,392.40","9,164.31",310.31,3.50%
953,1000-0000-2400-52380-010,,Retirement,,"1,324.00","1,375.23","1,471.00","1,619.81",0.00,411.22,"1,483.96","1,483.96",100.00%
954,1000-0000-2400-55310-010,,Postage,,"1,600.00","1,430.00","1,760.00","2,180.00","2,020.00","1,738.70","2,020.00",0.00,0.00%
955,1000-0000-2400-55800-010,,Travel,,500.00,519.33,650.00,624.19,520.00,0.00,520.00,0.00,0.00%
956,1000-0000-2400-56000-010,,Supplies,,0.00,0.00,0.00,0.00,"1,030.00",432.65,"1,030.00",0.00,0.00%
957,1000-0000-2400-56100-010,,Supplies,,"1,030.00",984.42,"1,030.00",835.90,0.00,75.65,0.00,0.00,0.00%
958,1000-0000-2400-56400-010,,Books,,100.00,132.10,100.00,63.44,150.00,126.93,150.00,0.00,0.00%
959,1000-0000-2400-58100-010,,Dues & Fees,,950.00,799.00,950.00,630.00,950.00,50.00,"1,150.00",200.00,21.05%
,,,,Totals,"340,075.00","345,082.21","363,469.00","358,978.31","383,740.00","393,195.89","388,687.63","4,947.63",1.29%
960,,Cost Center:,020 - MORSE STREET,,,,,,,,,,
961,1000-0000-2400-51040-020,,Admin Salary,,"95,316.00","99,128.90","103,094.00","103,443.90","106,805.00","119,362.23","114,470.00","7,665.00",7.18%
962,1000-0000-2400-51180-020,,Support Wages,,"40,217.00","42,387.93","44,028.00","42,914.92","44,925.00","62,194.07","55,013.08","10,088.08",22.46%
963,1000-0000-2400-52040-020,,Admin Benefits,,"15,464.00","9,760.18","11,858.00","8,420.61","12,085.00","3,554.84","3,723.72","-8,361.28",-69.19%
964,1000-0000-2400-52080-020,,Support Benefits,,"6,963.00","9,246.24","6,130.00","9,504.11","10,916.00","4,770.75","16,514.00","5,598.00",51.28%
965,1000-0000-2400-52340-020,,Retirement,,"3,935.00","3,935.36","4,289.00","4,288.70","4,460.00","1,708.90","4,761.95",301.95,6.77%
966,1000-0000-2400-52380-020,,Retirement,,"1,258.00",0.00,"1,385.00",0.00,0.00,0.00,0.00,0.00,0.00%
967,1000-0000-2400-55310-020,,Postage,,500.00,406.41,550.00,544.66,550.00,91.01,750.00,200.00,36.36%
968,1000-0000-2400-55800-020,,Travel,,500.00,19.46,300.00,52.26,20.00,0.00,300.00,280.00,1400.00%
969,1000-0000-2400-56000-020,,Supplies,,500.00,500.00,500.00,736.60,500.00,89.38,500.00,0.00,0.00%
970,1000-0000-2400-58100-020,,Dues & Fees,,450.00,290.00,450.00,290.00,450.00,0.00,575.00,125.00,27.78%
,,,,Totals,"165,103.00","165,674.48","172,584.00","170,195.76","180,711.00","191,771.18","196,607.75","15,896.75",8.80%
971,,Cost Center:,030 - POWNAL,ELEMENTARY,,,,,,,,,
972,1000-0000-2400-51040-030,,Admin Salary,,"95,316.00","99,128.90","103,094.00","103,383.90","106,805.00","119,340.24","110,970.00","4,165.00",3.90%
973,1000-0000-2400-51180-030,,Support Wages,,"29,973.00","30,239.68","34,883.00","34,566.08","32,703.00","40,155.62","41,493.92","8,790.92",26.88%
974,1000-0000-2400-52040-030,,Admin Benefits,,"25,935.00","18,341.43","22,329.00","14,045.69","22,556.00","9,934.98","11,553.44","-11,002.56",-48.78%
975,1000-0000-2400-52080-030,,Support Benefits,,"5,508.00","6,768.95","4,729.00","6,685.53","11,213.00","3,110.86","3,973.71","-7,239.29",-64.56%
976,1000-0000-2400-52340-030,,Retirement,,"3,935.00","3,935.36","4,289.00","4,288.70","4,460.00","1,708.90","4,616.35",156.35,3.51%
977,1000-0000-2400-55310-030,,Postage,,500.00,520.00,550.00,500.89,550.00,144.58,550.00,0.00,0.00%
978,1000-0000-2400-55800-030,,Travel,,250.00,473.13,300.00,24.15,470.00,0.00,470.00,0.00,0.00%
979,1000-0000-2400-56000-030,,Supplies,,300.00,267.38,300.00,504.19,300.00,114.60,300.00,0.00,0.00%
980,1000-0000-2400-58100-030,,Dues & Fees,,450.00,482.00,450.00,290.00,450.00,0.00,575.00,125.00,27.78%
,,,,Totals,"162,167.00","160,156.83","170,924.00","164,289.13","179,507.00","174,509.78","174,502.42","-5,004.58",-2.79%
981,,Cost Center:,040 - MAST LANDING,,,,,,,,,,
982,1000-0000-2400-51040-040,,Admin Salaries,,"95,316.00","99,128.90","103,094.00","103,443.90","106,805.00","118,999.61","110,970.00","4,165.00",3.90%
983,1000-0000-2400-51180-040,,Support Wages,,"42,790.00","36,918.89","39,130.00","44,824.24","38,534.00","56,934.22","58,315.60","19,781.60",51.34%
984,1000-0000-2400-52040-040,,Admin Benefits,,"10,314.00","24,628.56","25,451.00","24,953.59","27,678.00","24,095.45","24,819.16","-2,858.84",-10.33%
985,1000-0000-2400-52080-040,,Support Benefits,,"28,437.00","7,370.64","9,203.00","14,975.81","16,795.00","10,532.72","12,821.40","-3,973.60",-23.66%
986,1000-0000-2400-52340-040,,Retirement,,"3,935.00","3,935.36","4,289.00","4,288.70","4,460.00","1,708.90","4,616.35",156.35,3.51%
987,1000-0000-2400-55310-040,,Postage,,"1,000.00",987.83,"1,100.00",950.37,"1,000.00",341.22,"1,000.00",0.00,0.00%
988,1000-0000-2400-55800-040,,Travel,,300.00,102.95,300.00,66.58,300.00,0.00,300.00,0.00,0.00%
989,1000-0000-2400-56000-040,,Supplies,,500.00,112.07,500.00,968.42,500.00,0.00,500.00,0.00,0.00%
990,1000-0000-2400-58100-040,,Dues & Fees,,450.00,290.00,300.00,290.00,110.00,0.00,110.00,0.00,0.00%
,,,,Totals,"183,042.00","173,475.20","183,367.00","194,761.61","196,182.00","212,612.12","213,452.51","17,270.51",8.80%
,,,,,,,22 of 27,,,,,,
