,,,,,,2019,2019,2020,2020,2021,2021,2022,,,
,,,,,,Total,Budget Total Activity,Total Budget,Total Activity,Total Budget,YTD Activity,FY22 V1.2,$,Diff %,Diff
1081,,Cost Center:,040 -,MAST LANDING,,,,,,,,,,,
1082,1000-0000-2600-51180-040,,Custodian,Salaries,,,"97,086.00","112,479.33","116,850.00","104,823.50","114,719.00","135,982.34","99,536.40","-15,182.60",-13.23%
1083,1000-0000-2600-52080-040,,Custodian,Benefits,,,"72,409.00","63,433.72","61,285.00","60,710.99","68,886.00","24,969.47","54,217.63","-14,668.37",-21.29%
1084,1000-0000-2600-53300-040,,Employee,Training,,,125.00,0.00,125.00,0.00,125.00,0.00,125.00,0.00,0.00%
1085,1000-0000-2600-54100-040,,,Water/Sewage,,,"7,129.00","6,777.27","7,611.00","7,928.66","7,611.00","7,589.16","7,611.00",0.00,0.00%
1086,1000-0000-2600-54300-040,,Purchased,,Repairs/Maint,,"43,047.00","47,718.42","44,491.00","37,417.38","45,491.00","23,051.44","45,491.00",0.00,0.00%
1087,1000-0000-2600-55200-040,,Insurance,,,,"10,166.00","11,276.41","12,629.00","12,237.61","14,196.00","12,877.54","15,453.05","1,257.05",8.85%
1088,1000-0000-2600-55320-040,,Telephone,,,,"2,200.00","2,403.79","2,300.00","1,962.08","2,400.00","1,205.20","2,400.00",0.00,0.00%
1089,1000-0000-2600-56000-040,,Supplies,,,,"15,050.00","18,505.10","15,050.00","12,813.10","18,000.00","2,858.64","18,000.00",0.00,0.00%
1090,1000-0000-2600-56011-040,,Material,Repair,,,"4,500.00","2,367.98","4,500.00","3,181.87","4,500.00","1,300.75","4,500.00",0.00,0.00%
1091,1000-0000-2600-56013-040,,Major,Maintenance,,,"5,000.00","4,077.13","9,200.00","21,630.55","9,200.00","3,500.00","5,000.00","-4,200.00",-45.65%
1092,1000-0000-2600-56220-040,,Electricity,,,,"30,000.00","30,150.56","30,773.00","23,244.19","30,773.00","30,000.00","27,356.00","-3,417.00",-11.10%
1093,1000-0000-2600-56240-040,,Heating,Fuel,,,"31,185.00","37,433.94","30,000.00","24,589.56","37,500.00","37,500.00","37,500.00",0.00,0.00%
,,,,,,Totals,"317,897.00","336,623.65","334,814.00","310,539.49","353,401.00","280,834.54","317,190.08","-36,210.92",-10.25%
1094,,Cost Center:,050 -,FREEPORT,MIDDLE,SCHOOL,,,,,,,,,
1095,1000-0000-2600-51180-050,,Custodian,Salaries,,,"135,587.00","177,421.45","186,999.00","207,259.58","188,837.00","234,992.90","197,844.40","9,007.40",4.77%
1096,1000-0000-2600-52080-050,,Custodian,Benefits,,,"86,810.00","84,700.52","94,173.00","99,482.53","83,435.00","37,664.75","91,791.23","8,356.23",10.02%
1097,1000-0000-2600-54100-050,,,Water/Sewage,,,"7,214.00","10,278.75","9,200.00","11,963.12","10,200.00","10,295.06","13,308.00","3,108.00",30.47%
1098,1000-0000-2600-54300-050,,Purchased,Repair,,,"49,624.00","47,169.80","51,599.00","52,483.87","52,599.00","37,270.41","52,599.00",0.00,0.00%
1099,1000-0000-2600-55200-050,,Insurance,,,,"9,312.00","10,327.93","11,567.00","11,125.10","13,418.00","12,171.79","14,606.15","1,188.15",8.85%
1100,1000-0000-2600-55320-050,,Telephone,,,,"3,950.00","6,405.19","3,950.00","4,206.42","4,200.00","2,549.43","4,200.00",0.00,0.00%
1101,1000-0000-2600-56000-050,,Supplies,,,,"16,200.00","18,084.59","20,300.00","13,230.91","20,300.00","8,686.28","20,300.00",0.00,0.00%
1102,1000-0000-2600-56011-050,,Materials,for,Repair,,"5,000.00","5,293.49","5,000.00","5,530.91","5,000.00",944.82,"6,000.00","1,000.00",20.00%
1103,1000-0000-2600-56013-050,,Major,Maintenance,,,"10,000.00",477.00,"10,000.00","19,635.78","10,200.00","7,764.00","10,200.00",0.00,0.00%
1104,1000-0000-2600-56220-050,,Electricity,,,,"44,581.00","30,284.26","37,000.00","33,636.02","37,000.00","37,000.00","33,583.00","-3,417.00",-9.24%
1105,1000-0000-2600-56240-050,,Heating,Fuel,,,"36,802.00","48,299.70","36,802.00","29,172.08","48,802.00","48,461.27","48,802.00",0.00,0.00%
,,,,,,Totals,"405,080.00","438,742.68","466,590.00","487,726.32","473,991.00","437,800.71","493,233.78","19,242.78",4.06%
1106,,Cost Center:,300 -,FREEPORT,HIGH SCHOOL,,,,,,,,,,
1107,1000-0000-2600-51180-300,,Custodian,Salaries,,,"217,811.00","251,935.71","248,066.00","290,708.72","252,883.00","327,497.71","231,813.40","-21,069.60",-8.33%
1108,1000-0000-2600-52080-300,,Custodian,Benefits,,,"128,543.00","97,651.41","94,173.00","114,252.47","112,305.00","48,970.38","97,550.07","-14,754.93",-13.14%
1109,1000-0000-2600-53300-300,,Employee,Training,,,125.00,0.00,125.00,0.00,125.00,0.00,125.00,0.00,0.00%
1110,1000-0000-2600-54100-300,,,Water/Sewage,,,"12,175.00","14,245.14","12,175.00","11,650.09","14,250.00","14,189.16","14,250.00",0.00,0.00%
1111,1000-0000-2600-54300-300,,Purchased,Repair,,,"60,190.00","67,080.11","64,782.00","59,612.54","67,982.00","39,913.15","72,982.00","5,000.00",7.35%
1112,1000-0000-2600-55200-300,,Insurance,,,,"10,927.00","12,132.31","13,573.00","13,350.12","15,486.00","14,047.73","16,857.28","1,371.28",8.85%
1113,1000-0000-2600-55320-300,,Telephone,,,,"5,550.00","8,314.31","6,000.00","5,095.21","8,300.00","2,732.30","8,300.00",0.00,0.00%
1114,1000-0000-2600-56000-300,,Supplies,,,,"27,000.00","42,821.46","34,000.00","33,860.33","36,000.00","13,063.50","36,000.00",0.00,0.00%
1115,1000-0000-2600-56011-300,,Materials,for,Repair,,"7,000.00","6,360.28","7,000.00","5,918.71","7,000.00","3,662.17","7,000.00",0.00,0.00%
1116,1000-0000-2600-56013-300,,Major,Maintenance,,,"11,600.00","45,039.55","11,600.00","1,802.50","11,600.00","1,274.86","11,600.00",0.00,0.00%
1117,1000-0000-2600-56220-300,,Electricity,,,,"70,390.00","53,560.44","70,390.00","58,541.32","70,390.00","67,000.00","66,973.00","-3,417.00",-4.85%
1118,1000-0000-2600-56240-300,,Heating,Fuel,,,"72,011.00","89,751.44","68,011.00","55,844.90","90,000.00","88,500.00","90,000.00",0.00,0.00%
,,,,,,Totals,"623,322.00","688,892.16","629,895.00","650,636.91","686,321.00","620,850.96","653,450.75","-32,870.25",-4.79%
1119,,Cost Center:,900 -,SYSTEM WIDE,,,,,,,,,,,
1120,1000-0000-2600-54300-900,,Purchaed,Repairs,,,0.00,"1,086.53",0.00,"1,054.80",0.00,0.00,0.00,0.00,0.00%
1121,1000-0000-2600-56000-900,,Supplies,,,,0.00,66.87,0.00,"1,849.42",0.00,0.00,0.00,0.00,0.00%
1122,1000-0000-2600-56011-900,,Materials,for,Repair,,0.00,0.00,0.00,400.00,0.00,0.00,0.00,0.00,0.00%
1123,1000-0000-2600-55000-900,,Other,Purchased,Services,,0.00,0.00,"5,100.00","5,000.00",0.00,0.00,0.00,0.00,0.00%
,,,,,,Totals,0.00,"1,153.40","5,100.00","8,304.22",0.00,0.00,0.00,0.00,0.00%
1124,,Cost Center:,941 -,CENTRAL,OFFICE,,,,,,,,,,
1125,1000-0000-2600-54100-941,,,Water/Sewage,,,"1,300.00","1,061.26","1,300.00","1,082.60","1,300.00","1,050.00","1,804.00",504.00,38.77%
1126,1000-0000-2600-54300-941,,Purchaed,Repairs,,,"1,500.00",0.00,"1,500.00",0.00,"1,500.00","1,424.84","1,500.00",0.00,0.00%
1127,1000-0000-2600-55320-941,,Telephone,,,,"6,800.00","6,572.52","6,800.00","5,723.18","6,800.00","2,763.07","6,800.00",0.00,0.00%
1128,1000-0000-2600-56000-941,,Supplies,,,,"1,500.00",547.58,"1,500.00",0.00,"1,500.00",106.64,"1,500.00",0.00,0.00%
1129,1000-0000-2600-56011-941,,Materials,for,Repair,,"5,000.00",73.16,"5,000.00","7,254.27","3,000.00",626.21,"3,000.00",0.00,0.00%
1130,1000-0000-2600-56013-941,,Major,Maintenance,,,"5,000.00",0.00,"5,000.00",0.00,"9,174.00",0.00,"5,000.00","-4,174.00",-45.50%
1131,1000-0000-2600-56220-941,,Electricity,,,,"3,000.00","2,894.89","3,000.00","2,652.57","3,000.00","3,000.00","3,000.00",0.00,0.00%
