,,,,2019,2019,2020,2020,2021,2021,2022,,,
,,,,Total,Budget Total Activity,Total Budget,Total Activity,Total Budget,YTD Activity,FY22 V1.2,$,Diff %,Diff
684,Cost Center:,300 - FREEPORT,HIGH SCHOOL,,,,,,,,,,
685,1000-0000-2130-51010-300,Nurse Salary,,,"53,694.00","57,818.03","61,309.00","61,708.78","63,603.00","85,317.52","66,700.84","3,097.84",4.87%
686,1000-0000-2130-52010-300,Nurses,Benefits,,"24,114.00","20,803.03","20,922.00","21,149.41","21,520.00","4,660.01","21,347.03",-172.97,-0.80%
687,1000-0000-2130-52310-300,Retirement,,,"2,132.00","2,312.20","2,550.00","2,566.98","2,645.00",602.30,"2,774.75",129.75,4.91%
688,1000-0000-2130-53000-300,Purchased,Professional,,200.00,0.00,200.00,28.50,200.00,0.00,200.00,0.00,0.00%
689,1000-0000-2130-54310-300,Repairs &,Maintenance,,135.00,0.00,135.00,0.00,135.00,0.00,135.00,0.00,0.00%
690,1000-0000-2130-56000-300,Supplies,,,"1,399.00","1,245.30","1,541.00","1,181.37","1,617.00",254.69,"1,611.30",-5.70,-0.35%
,,,,Totals,"81,674.00","82,178.56","86,657.00","86,635.04","89,720.00","90,834.52","92,768.92","3,048.92",3.40%
691,Function: 2210 - IMPROVEMENT,OF,INSTRUCTION,,,,,,,,,,
692,Cost Center:,900 - SYSTEM,WIDE,,,,,,,,,,
693,1000-0000-2210-51040-900,Curriculum,Director Salary,,"66,744.00","69,414.02","72,191.00","72,190.82","75,078.00","83,567.31","77,330.96","2,252.96",3.00%
694,1000-0000-2210-52040-900,Curriculum,Director Benefits,,"16,549.00","12,606.95","14,375.00","12,380.74","12,671.00","11,940.18","13,269.87",598.87,4.73%
695,1000-0000-2210-52340-900,Retirement,,,"2,756.00","2,755.74","3,003.00","3,003.26","3,123.00","1,196.60","3,216.97",93.97,3.01%
696,1000-0000-2210-53000-900,Purchased,Professional,,"4,000.00",124.00,"4,000.00",0.00,"4,000.00",150.00,"8,000.00","4,000.00",100.00%
697,1000-0000-2210-55810-900,Travel,,,700.00,447.14,700.00,0.00,700.00,0.00,700.00,0.00,0.00%
698,1000-0000-2210-56400-900,Curriculum,Materials,,"50,000.00","50,939.65","50,000.00","24,572.76","50,000.00","18,800.30","50,000.00",0.00,0.00%
699,1000-0000-2210-58100-900,Dues & Fees,,,900.00,"1,543.00",900.00,"1,219.00","1,000.00",524.00,"1,000.00",0.00,0.00%
,,,,Totals,"141,649.00","137,830.50","145,169.00","113,366.58","146,572.00","116,178.39","153,517.80","6,945.80",4.74%
700,Function: 2213 - INSTRUCTIONAL,STAFF,TRAINING,,,,,,,,,,
701,Cost Center:,010 - DURHAM,COMMUNITY,,,,,,,,,,
702,1000-0000-2213-51500-010,Stipends,,,0.00,0.00,0.00,0.00,0.00,0.00,"19,586.64","19,586.64",100.00%
703,1000-0000-2213-52000-010,Stipend,Benefits - DCS,,0.00,0.00,0.00,0.00,0.00,0.00,323.20,323.20,100.00%
704,1000-0000-2213-52300-010,Stipend,Retirement - DCS,,0.00,0.00,0.00,0.00,0.00,0.00,814.80,814.80,100.00%
,,,,Totals,0.00,0.00,0.00,0.00,0.00,0.00,"20,724.64","20,724.64",100.00%
705,Cost Center:,020 - MORSE,STREET,,,,,,,,,,
706,1000-0000-2213-51500-020,Stipends -,MSS,,0.00,0.00,0.00,0.00,0.00,0.00,"13,700.19","13,700.19",100.00%
707,1000-0000-2213-52000-020,Stipend,Benefits - MSS,,0.00,0.00,0.00,0.00,0.00,0.00,226.05,226.05,100.00%
708,1000-0000-2213-52300-020,Stipend,Retirement - MSS,,0.00,0.00,0.00,0.00,0.00,0.00,569.95,569.95,100.00%
709,1000-0000-2213-55810-020,Travel,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,000.00","1,000.00",100.00%
,,,,Totals,0.00,0.00,0.00,0.00,0.00,0.00,"15,496.19","15,496.19",100.00%
710,Cost Center:,030 - POWNAL,ELEMENTARY,,,,,,,,,,
711,1000-0000-2213-51500-030,Stipends,,,0.00,0.00,0.00,0.00,0.00,0.00,"5,009.16","5,009.16",100.00%
712,1000-0000-2213-52000-030,Stipend,Benefits - PES,,0.00,0.00,0.00,0.00,0.00,0.00,82.66,82.66,100.00%
713,1000-0000-2213-52300-030,Stipend,Retirement - PES,,0.00,0.00,0.00,0.00,0.00,0.00,208.38,208.38,100.00%
,,,,Totals,0.00,0.00,0.00,0.00,0.00,0.00,"5,300.20","5,300.20",100.00%
,,,,,,,16 of 27,,,,,,
