,,,,2019,2019,2020,2020,2021,2021,2022,,,
,,,,Total,Budget Total Activity,Total Budget,Total Activity,Total Budget,YTD Activity,FY22 V1.2,$ Diff,% Diff,
85,,Cost Center:,040 - MAST LANDING,,,,,,,,,,
86,1000-1100-1000-51010-040,,Teacher Salaries,,"1,059,055.00","1,182,361.54","1,120,179.00","1,151,488.93","1,229,538.00","1,484,977.00","1,262,123.06","32,585.06",2.65%
87,1000-1100-1000-51020-040,,Ed Tech Salaries,,0.00,0.00,"22,015.00","70,349.86","22,018.00","43,031.00","33,530.11","11,512.11",52.28%
88,1000-1100-1000-51230-040,,Substitute Wages,,"20,000.00","27,707.68","20,000.00","22,319.86","30,000.00","15,349.47","60,000.00","30,000.00",100.00%
89,1000-1100-1000-52010-040,,Teacher Benefits,,"348,469.00","302,462.13","277,546.00","272,388.55","301,807.00","61,638.04","309,264.26","7,457.26",2.47%
90,1000-1100-1000-52020-040,,Ed Tech Benefits,,0.00,0.00,"10,115.00","18,864.07","6,296.00","1,481.36",517.59,"-5,778.41",-91.78%
91,1000-1100-1000-52030-040,,Substitute Benefits,,"1,000.00","1,590.43","1,000.00",848.22,585.00,225.40,"1,044.00",459.00,78.46%
92,1000-1100-1000-52310-040,,Retirement,,"42,045.00","47,914.08","46,599.00","45,464.33","51,149.00","9,772.16","48,048.84","-3,100.16",-6.06%
93,1000-1100-1000-52320-040,,Retirement,,0.00,0.00,916.00,"2,887.90",953.00,4.89,"1,040.93",87.93,9.23%
94,1000-1100-1000-52330-040,,Retirement,,794.00,456.24,832.00,418.23,"1,248.00",156.32,"2,496.00","1,248.00",100.00%
95,1000-1100-1000-53400-040,,Purchased,Professional,"15,190.00","14,256.83","14,585.00","6,374.00","14,635.00","2,784.63","15,913.80","1,278.80",8.74%
96,1000-1100-1000-54300-040,,Copiers Repair/Maint,,"11,500.00","9,512.52","11,500.00","8,921.09","11,500.00","3,953.92","11,741.50",241.50,2.10%
97,1000-1100-1000-54330-040,,Software,,500.00,0.00,500.00,0.00,500.00,17.99,"3,890.00","3,390.00",678.00%
98,1000-1100-1000-55800-040,,Travel,,300.00,"1,222.86",300.00,"1,730.88","1,420.00",88.56,570.00,-850.00,-59.86%
99,1000-1100-1000-56100-040,,Instructional,Supplies,"35,951.00","35,386.09","37,668.00","27,099.97","34,168.00","9,191.85","35,065.80",897.80,2.63%
100,1000-1100-1000-56400-040,,Books,,"6,775.00","9,481.60","6,775.00","9,628.51","8,436.00","3,598.94","6,097.32","-2,338.68",-27.72%
101,1000-1100-1000-57300-040,,Equipment,,"12,831.00","10,099.97","12,766.00","12,170.20","11,960.00","4,411.93","6,385.24","-5,574.76",-46.61%
102,1000-1100-1000-58100-040,,Dues and Fees,,0.00,0.00,0.00,0.00,135.00,50.00,210.00,75.00,55.56%
,,,,Totals,"1,554,410.00","1,642,451.97","1,583,296.00","1,650,954.60","1,726,348.00","1,640,733.46","1,797,938.45","71,590.45",4.15%
103,,Cost Center:,050 - FREEPORT,MIDDLE SCHOOL,,,,,,,,,
104,1000-1100-1000-51010-050,,Teacher Salaries,,"1,448,860.00","1,581,220.30","1,597,558.00","1,711,234.97","1,589,974.00","2,002,626.81","1,698,538.39","108,564.39",6.83%
105,1000-1100-1000-51020-050,,Ed Tech Salaries,,"59,539.00","102,807.31","64,615.00","85,223.84","72,470.00","133,051.50","124,928.99","52,458.99",72.39%
106,1000-1100-1000-51230-050,,Substitute Wages,,"35,000.00","37,527.00","35,000.00","18,906.98","40,000.00","21,701.42","80,000.00","40,000.00",100.00%
107,1000-1100-1000-51500-050,,Stipends,,"3,750.00","3,330.56","3,863.00","2,565.00","24,437.00",0.00,"24,437.00",0.00,0.00%
108,1000-1100-1000-52000-050,,Stipend Benefits,,188.00,429.35,193.00,"7,926.52",354.00,0.00,354.00,0.00,0.00%
109,1000-1100-1000-52010-050,,Teacher Benefits,,"486,345.00","418,577.65","399,250.00","407,266.52","429,297.00","91,827.79","503,147.48","73,850.48",17.20%
110,1000-1100-1000-52020-050,,Ed Tech Benefits,,"51,571.00","34,092.88","36,932.00","27,830.97","39,728.00","3,362.74","8,352.50","-31,375.50",-78.98%
111,1000-1100-1000-52030-050,,Substitute Benefits,,"1,750.00","2,098.35","1,750.00","1,106.35",780.00,165.12,"1,384.00",604.00,77.44%
112,1000-1100-1000-52300-050,,Retirement,,149.00,54.69,161.00,107.53,"1,017.00",0.00,"1,017.00",0.00,0.00%
113,1000-1100-1000-52310-050,,Retirement,,"57,520.00","65,259.57","66,458.00","89,119.68","66,143.00","15,547.53","72,324.22","6,181.22",9.35%
114,1000-1100-1000-52320-050,,Retirement,,"2,364.00","4,081.34","2,688.00","3,611.55","3,152.00",777.24,"3,442.87",290.87,9.23%
115,1000-1100-1000-52330-050,,Retirement,,"1,390.00",656.21,"1,456.00",409.58,"1,664.00",517.69,"3,328.00","1,664.00",100.00%
116,1000-1100-1000-53400-050,,Purchased,Professional,"19,801.00","21,183.25","32,396.00","30,545.28","32,297.00","22,086.20","21,768.00","-10,529.00",-32.60%
117,1000-1100-1000-54300-050,,Copiers Repair/Maint,,"15,600.00","28,917.75","15,600.00","24,214.25","17,000.00","8,839.48","17,357.00",357.00,2.10%
118,1000-1100-1000-54330-050,,Software,,"6,153.00","6,153.00","6,153.00","4,457.43","6,153.00","4,496.97","5,908.00",-245.00,-3.98%
119,1000-1100-1000-55800-050,,Travel,,150.00,"3,060.92","1,500.00","2,121.11","3,290.00",236.61,"3,000.00",-290.00,-8.81%
120,1000-1100-1000-56000-050,,Supplies,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%
121,1000-1100-1000-56100-050,,Instructional,Supplies,"45,470.00","40,457.76","45,479.00","36,679.93","45,651.00","17,926.46","43,477.00","-2,174.00",-4.76%
122,1000-1100-1000-56400-050,,Books,,"10,431.00","10,298.36","10,550.00","7,414.25","10,162.00","6,737.29","9,900.00",-262.00,-2.58%
123,1000-1100-1000-57300-050,,Equipment,,"20,272.00","19,297.87","22,792.00","19,869.71","26,963.00","11,699.37","24,461.00","-2,502.00",-9.28%
124,1000-1100-1000-58100-050,,Dues & Fees,,"3,013.00","2,426.99","3,013.00","2,419.00","3,123.00",45.00,"2,823.00",-300.00,-9.61%
,,,,Totals,"2,269,316.00","2,381,931.11","2,347,407.00","2,483,030.45","2,413,655.00","2,341,645.22","2,649,948.45","236,293.45",9.79%
125,,Cost Center:,900 - SYSTEM WIDE,,,,,,,,,,
126,1000-1100-1000-59000-900,,Contingency,,"175,000.00",0.00,"175,000.00",0.00,0.00,0.00,"177,039.00","177,039.00",100.00%
,,,,Totals,"175,000.00",0.00,"175,000.00",0.00,0.00,0.00,"177,039.00","177,039.00",100.00%
127,,Cost Center:,950 - K-8,,,,,,,,,,
128,1000-1100-1000-59000-950,,CONTINGENCY,,0.00,0.00,0.00,0.00,"159,039.00",0.00,0.00,"-159,039.00",-100.00%
,,,,Totals,0.00,0.00,0.00,0.00,"159,039.00",0.00,0.00,"-159,039.00",-100.00%
,,,,,,,3 of 27,,,,,,
